,time_period_start,time_period_end,time_open,time_close,price_open,price_high,price_low,price_close,volume_traded,trades_count
11,2018-04-12T20:00:00.0000000Z,2018-04-13T00:00:00.0000000Z,2018-04-12T20:00:01.0000000Z,2018-04-12T23:59:55.0000000Z,7684.27,8000.0,7674.99,7923.78,2524.432354683,9959
12,2018-04-13T00:00:00.0000000Z,2018-04-13T04:00:00.0000000Z,2018-04-13T00:00:01.0000000Z,2018-04-13T03:59:53.0000000Z,7923.78,8000.0,7753.32,7825.13,1621.286852554,7094
13,2018-04-13T04:00:00.0000000Z,2018-04-13T08:00:00.0000000Z,2018-04-13T04:00:10.0000000Z,2018-04-13T07:59:59.0000000Z,7818.23,8171.0,7756.0,8100.0,3399.8567236390004,8126
14,2018-04-13T08:00:00.0000000Z,2018-04-13T12:00:00.0000000Z,2018-04-13T08:00:00.0000000Z,2018-04-13T11:59:55.0000000Z,8094.98,8165.82,8010.0,8102.11,2981.5427343759998,12120
15,2018-04-13T12:00:00.0000000Z,2018-04-13T16:00:00.0000000Z,2018-04-13T12:00:00.0000000Z,2018-04-13T15:59:59.0000000Z,8095.1,8239.33,8029.14,8140.94,6627.026538091999,12488
16,2018-04-13T16:00:00.0000000Z,2018-04-13T20:00:00.0000000Z,2018-04-13T16:00:00.0000000Z,2018-04-13T19:59:54.0000000Z,8140.94,8199.0,8049.22,8099.79,1941.6185782579998,6212
17,2018-04-13T20:00:00.0000000Z,2018-04-14T00:00:00.0000000Z,2018-04-13T20:00:02.0000000Z,2018-04-13T23:59:59.0000000Z,8094.1,8116.69,7805.0,7896.92,3034.6113238159996,9226
18,2018-04-14T00:00:00.0000000Z,2018-04-14T04:00:00.0000000Z,2018-04-14T00:00:01.0000000Z,2018-04-14T03:59:56.0000000Z,7885.9,8089.51,7835.0,8039.61,1473.1082188579999,5454
19,2018-04-14T04:00:00.0000000Z,2018-04-14T08:00:00.0000000Z,2018-04-14T04:00:16.0000000Z,2018-04-14T07:59:58.0000000Z,8046.92,8232.14,7958.58,8142.98,2387.525260797,7079
20,2018-04-14T08:00:00.0000000Z,2018-04-14T12:00:00.0000000Z,2018-04-14T08:00:00.0000000Z,2018-04-14T11:59:45.0000000Z,8142.98,8186.16,7929.53,7982.99,1431.91780018,6691
21,2018-04-14T12:00:00.0000000Z,2018-04-14T16:00:00.0000000Z,2018-04-14T12:00:02.0000000Z,2018-04-14T15:59:42.0000000Z,7983.29,8020.0,7871.0,7973.04,2074.711389269,8640
22,2018-04-14T16:00:00.0000000Z,2018-04-14T20:00:00.0000000Z,2018-04-14T16:00:01.0000000Z,2018-04-14T19:59:55.0000000Z,7968.81,8050.0,7929.88,8021.6,882.12145768,2318
23,2018-04-14T20:00:00.0000000Z,2018-04-15T00:00:00.0000000Z,2018-04-14T20:00:03.0000000Z,2018-04-14T23:59:48.0000000Z,8023.87,8089.51,7945.2,8000.41,686.1465879790001,2897
24,2018-04-15T00:00:00.0000000Z,2018-04-15T04:00:00.0000000Z,2018-04-15T00:00:04.0000000Z,2018-04-15T03:59:58.0000000Z,8003.39,8139.54,8001.23,8076.49,947.2916213760001,4706
25,2018-04-15T04:00:00.0000000Z,2018-04-15T08:00:00.0000000Z,2018-04-15T04:00:07.0000000Z,2018-04-15T07:59:46.0000000Z,8076.49,8149.87,8060.0,8072.01,762.47615761,3829
26,2018-04-15T08:00:00.0000000Z,2018-04-15T12:00:00.0000000Z,2018-04-15T08:00:07.0000000Z,2018-04-15T11:59:57.0000000Z,8073.93,8417.0,8071.45,8331.67,2363.767640529,7170
27,2018-04-15T12:00:00.0000000Z,2018-04-15T16:00:00.0000000Z,2018-04-15T12:00:04.0000000Z,2018-04-15T15:59:44.0000000Z,8329.01,8395.99,8243.86,8278.21,1963.9245752470001,6009
28,2018-04-15T16:00:00.0000000Z,2018-04-15T20:00:00.0000000Z,2018-04-15T16:00:02.0000000Z,2018-04-15T19:59:59.0000000Z,8276.4,8335.56,8264.71,8297.28,617.7814798,2811
29,2018-04-15T20:00:00.0000000Z,2018-04-16T00:00:00.0000000Z,2018-04-15T20:00:24.0000000Z,2018-04-15T23:59:52.0000000Z,8305.23,8365.0,8266.86,8354.22,887.5993410660001,3102
30,2018-04-16T00:00:00.0000000Z,2018-04-16T04:00:00.0000000Z,2018-04-16T00:00:02.0000000Z,2018-04-16T03:59:56.0000000Z,8353.43,8424.99,8106.26,8173.59,3090.4752340620003,7947
31,2018-04-16T04:00:00.0000000Z,2018-04-16T08:00:00.0000000Z,2018-04-16T04:00:01.0000000Z,2018-04-16T07:59:44.0000000Z,8173.19,8186.52,7999.69,8113.04,2755.112158385,6085
32,2018-04-16T08:00:00.0000000Z,2018-04-16T12:00:00.0000000Z,2018-04-16T08:00:00.0000000Z,2018-04-16T11:59:57.0000000Z,8113.04,8143.11,8029.14,8097.05,1165.315297999,4310
33,2018-04-16T12:00:00.0000000Z,2018-04-16T16:00:00.0000000Z,2018-04-16T12:00:03.0000000Z,2018-04-16T15:59:54.0000000Z,8097.05,8097.05,7905.0,7974.94,2154.825277435,5928
34,2018-04-16T16:00:00.0000000Z,2018-04-16T20:00:00.0000000Z,2018-04-16T16:00:02.0000000Z,2018-04-16T19:59:52.0000000Z,7969.48,8063.0,7938.78,7996.29,765.0389140489999,4141
35,2018-04-16T20:00:00.0000000Z,2018-04-17T00:00:00.0000000Z,2018-04-16T20:00:21.0000000Z,2018-04-16T23:59:55.0000000Z,7988.1,8094.17,7949.35,8048.15,935.83607554,3973
36,2018-04-17T00:00:00.0000000Z,2018-04-17T04:00:00.0000000Z,2018-04-17T00:00:00.0000000Z,2018-04-17T03:59:59.0000000Z,8054.68,8076.68,7968.31,8027.42,725.252785516,3679
37,2018-04-17T04:00:00.0000000Z,2018-04-17T08:00:00.0000000Z,2018-04-17T04:00:01.0000000Z,2018-04-17T07:59:55.0000000Z,8033.59,8160.0,7968.31,8117.0,1538.15396627,4871
38,2018-04-17T08:00:00.0000000Z,2018-04-17T12:00:00.0000000Z,2018-04-17T08:00:00.0000000Z,2018-04-17T11:59:38.0000000Z,8115.52,8160.85,8060.87,8120.09,1673.15810151,5507
39,2018-04-17T12:00:00.0000000Z,2018-04-17T16:00:00.0000000Z,2018-04-17T12:00:04.0000000Z,2018-04-17T15:59:57.0000000Z,8120.88,8149.66,8050.0,8075.33,1598.047687536,4750
40,2018-04-17T16:00:00.0000000Z,2018-04-17T20:00:00.0000000Z,2018-04-17T16:00:07.0000000Z,2018-04-17T19:59:56.0000000Z,8083.54,8124.5,7850.0,7872.33,2433.69478464,6582
41,2018-04-17T20:00:00.0000000Z,2018-04-18T00:00:00.0000000Z,2018-04-17T20:00:01.0000000Z,2018-04-17T23:59:46.0000000Z,7872.33,7938.4,7806.81,7890.87,1308.843889897,4357
42,2018-04-18T00:00:00.0000000Z,2018-04-18T04:00:00.0000000Z,2018-04-18T00:00:01.0000000Z,2018-04-18T03:59:45.0000000Z,7890.87,7960.82,7874.03,7931.47,976.0879769160001,3385
43,2018-04-18T04:00:00.0000000Z,2018-04-18T08:00:00.0000000Z,2018-04-18T04:00:00.0000000Z,2018-04-18T07:59:56.0000000Z,7930.26,8170.99,7870.35,8115.84,2168.658836856,5869
44,2018-04-18T08:00:00.0000000Z,2018-04-18T12:00:00.0000000Z,2018-04-18T08:00:09.0000000Z,2018-04-18T11:59:40.0000000Z,8115.88,8122.03,8072.79,8103.57,1157.445833508,4255
45,2018-04-18T12:00:00.0000000Z,2018-04-18T16:00:00.0000000Z,2018-04-18T12:00:01.0000000Z,2018-04-18T15:43:44.0000000Z,8109.97,8120.6,7934.65,8005.06,1344.5291052769999,3967
